0.02437592,0.004699707,0,0,0.06089783,0.05023193,0,0,0.368515,0.7917023,0,0,0.02758026,0.06832886,0,0,0.03547668,0.00138855,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01758862,0.004577637,0,0,0.2135773,0.002090454,0,0,0.32547,0.692627,0,0,0.02864838,0.09130859,0,0,0.01553345,0.01412964,0,0,0,0,0,0,0
0.01759434,0.014328,0,0,0.09332275,0.2052841,0,0,0.2474518,0.479187,0,0,0.01197815,0.06324768,0,0,0.03347015,0.02157593,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01188946,0.04962158,0,0,0.07003784,0.1796951,0,0,0.1792603,0.3188477,0,0,0.03781891,0.01899719,0,0,0.06063843,0.01521301,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05132389,0.1093597,0,0,0.02264404,0.1686172,0,0,2.433655,3.60997,0,0,0.1689529,0.01821899,0,0,0.5481567,0.04489136,0,0,0,0,0,0,0
0.07020092,0.1203308,0,0,0.5932007,0.01325989,0,0,0.1851044,0.7161713,0,0,0.1809616,0.02311707,0,0,0.3883057,0.06806946,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05952168,0.1247559,0,0,0.5315552,0.05664825,0,0,0.3391876,0.01550293,0,0,0.1623001,0.0383606,0,0,0.305069,0.04881287,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06059837,0.09240723,0,0,0.3923798,0.0528717,0,0,0.3677826,0.2029266,0,0,0.1370697,0.0372467,0,0,0.2127991,0.02656555,0,0,0,0,0,0,0
0.06930161,0.08642578,0,0,0.2717743,0.006141663,0,0,0.3351288,0.2736969,0,0,0.1287537,0.0723877,0,0,0.1950073,0.03590393,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0618,0.04432678,0,0,0.1946716,0.003952026,0,0,0.2715302,0.2515869,0,0,0.079216,0.03909302,0,0,0.09139252,0.001907349,0,0,0,0,0,0,0
0.05904007,0.01869202,0,0,0.1403656,0.008483887,0,0,1.487579,1.663239,0,0,0.05802917,0.03468323,0,0,0.05705261,0.005691528,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2314205,0.006103516,0,0,0.9182739,0.02942657,0,0,0.2284393,0.1026306,0,0,0.03163147,0.02075195,0,0,0.02576447,0.01429749,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2269964,0.01605225,0,0,0.607666,0.04805756,0,0,0.1339722,0.0872345,0,0,0.01728058,0.01968384,0,0,0.009544373,0.01196289,0,0,0,0,0,0,0
0.1811924,0.02445984,0,0,0.208847,0.04841614,0,0,0.2945709,0.2975616,0,0,0.008758545,0.009872437,0,0,0.001922607,0.009689331,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1464396,0.03688049,0,0,0.09487915,0.05131531,0,0,0.4592285,0.02046204,0,0,0.005905151,0.007904053,0,0,0.0144577,0.01356506,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1328125,0.04260254,0,0,0.06637573,0.05698395,0,0,0.565979,0.598587,0,0,0.01296997,0.01411438,0,0,0.0236969,0.01426697,0,0,0,0,0,0,0
0.168149,0.1117096,0,0,0.05453491,0.03731537,0,0,0.6200714,0.5643921,0,0,0.009521484,0.2215118,0,0,0.1092834,0.04159546,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2410879,0.1104431,0,0,0.2502899,0.02367401,0,0,0.5492096,0.3771515,0,0,0.005065918,0.2084808,0,0,0.1116714,0.04360962,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2018633,0.1145935,0,0,0.09432983,0.1304169,0,0,0.4039154,0.2640533,0,0,0.01451874,0.1117706,0,0,0.1458435,0.0635376,0,0,0,0,0,0,0
0.1229067,0.08564758,0,0,0.09596252,0.1283417,0,0,0.22789,0.252243,0,0,0.01211548,0.09405518,0,0,0.1261597,0.06517029,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08038139,0.07081604,0,0,0.1327667,0.1564941,0,0,0.2415466,0.4026642,0,0,0.00969696,0.07740784,0,0,0.1005859,0.05697632,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06200409,0.0599823,0,0,0.1438751,0.1693039,0,0,0.1981201,0.3481293,0,0,0.01609802,0.04972839,0,0,0.08805084,0.05036926,0,0,0,0,0,0,0
0.03417683,0.05238342,0,0,0.2154846,0.1163025,0,0,0.1390686,0.312088,0,0,0.01847839,0.04414368,0,0,0.08076477,0.04759216,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02110195,0.04368591,0,0,0.2208557,0.09212494,0,0,0.08834839,0.249939,0,0,0.01971436,0.03712463,0,0,0.09754181,0.06442261,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03837013,0.02932739,0,0,0.07865906,0.08724976,0,0,2.34993,2.368561,0,0,0.0123291,0.004882813,0,0,0.08083344,0.04995728,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01190376,0.03114319,0,0,0.1676636,0.07543182,0,0,0.1453247,0.1240997,0,0,0.004516602,0.004730225,0,0,0.07196808,0.04595947,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01066685,0.03382874,0,0,0.09289551,0.06130981,0,0,0.4886322,0.4618835,0,0,0.003318787,0.01696777,0,0,0.0654068,0.03227234,0,0,0,0,0,0,0
0.005766869,0.02218628,0,0,0.1020508,0.05367279,0,0,1.211319,1.640015,0,0,0.02568817,0.0296936,0,0,0.05303192,0.0244751,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01527691,0.006851196,0,0,0.03877258,0.04055786,0,0,0.6757965,0.7552185,0,0,0.03822327,0.02015686,0,0,0.03375244,0.01556396,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01494026,0.01890564,0,0,0.007980347,0.03359222,0,0,0.489624,0.5107117,0,0,0.01358032,0.02796936,0,0,0.03593445,0.01147461,0,0,0,0,0,0,0
0.005640984,0.01557922,0,0,0.03814697,0.02283478,0,0,0.02322388,0.2408752,0,0,0.009529114,0.02078247,0,0,0.02480316,0.0078125,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009561539,0.01078796,0,0,0.09306335,0.008789063,0,0,0.8517456,1.094711,0,0,0.01089478,0.02154541,0,0,0.01140594,0.009536743,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01397038,0.04737854,0,0,0.1390076,0.1849747,0,0,0.7992706,1.014313,0,0,0.001495361,0.03138733,0,0,0.01087189,0.006256104,0,0,0,0,0,0,0
0.009648323,0.02984619,0,0,0.02113342,0.009536743,0,0,0.2610931,0.02874756,0,0,0.005828857,0.02079773,0,0,0.005065918,0.001480103,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01260185,0.02842712,0,0,0.1276703,0.1213684,0,0,0.842514,0.805603,0,0,0.01142883,0.04872131,0,0,0.0111618,0.00390625,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01839638,0.01617432,0,0,0.09597778,0.052742,0,0,0.564743,0.6375427,0,0,0.02220917,0.02081299,0,0,0.0160141,0.01690674,0,0,0,0,0,0,0
0.01637363,0.06832886,0,0,0.3538818,0.003540039,0,0,0.6170197,0.4402008,0,0,0.1169815,0.004150391,0,0,0.01747131,0.003234863,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02061176,0.03421021,0,0,0.3054352,0.02600861,0,0,2.04274,2.900162,0,0,0.05768585,0.001617432,0,0,0.0185318,0.001144409,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01826954,0.001998901,0,0,0.4600067,0.005393982,0,0,1.910812,2.058304,0,0,0.06249237,0.01879883,0,0,0.01280212,0.0008087158,0,0,0,0,0,0,0
0.01731968,0.02372742,0,0,0.3525391,0.01107788,0,0,0.001373291,0.7447662,0,0,0.06224823,0.02864075,0,0,0.008575439,0.002685547,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01821232,0.03425598,0,0,0.2164459,0.04302979,0,0,1.088043,1.771454,0,0,0.02868652,0.01940918,0,0,0.0144043,0.001953125,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01643658,0.03092957,0,0,0.1621704,0.02283478,0,0,0.2587891,1.136902,0,0,0.02666473,0.02154541,0,0,0.01968384,0.004776001,0,0,0,0,0,0,0
0.01422787,0.03387451,0,0,0.08062744,0.1874084,0,0,0.1788635,2.235413,0,0,0.02890015,0.02812195,0,0,0.01344299,0.00604248,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01200962,0.04896545,0,0,0.06838989,0.1939545,0,0,0.1472015,1.285034,0,0,0.02442169,0.02798462,0,0,0.001022339,0.007827759,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01131344,0.1237488,0,0,0.01060486,0.1079025,0,0,0.07872009,0.7737579,0,0,0.01730347,0.02949524,0,0,0.02507782,0.009750366,0,0,0,0,0,0,0
0.004025459,0.0491333,0,0,0.07865906,0.04401398,0,0,0.2046051,0.04724121,0,0,0.07229614,0.1231232,0,0,0.1367264,0.05648804,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03630257,0.01150513,0,0,0.07952881,0.08971405,0,0,1.033203,1.367661,0,0,0.1356964,0.2262726,0,0,0.2909775,0.1311951,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03159046,0.003311157,0,0,0.07727051,0.1636887,0,0,0.8156891,1.087204,0,0,0.1102371,0.2029572,0,0,0.2577209,0.1197205,0,0,0,0,0,0,0
0.008413315,0.2183228,0,0,0.02790833,0.1577911,0,0,0.3607025,1.253326,0,0,0.1646423,0.1950531,0,0,0.354248,0.07293701,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
